amazon	641182669821358080	-1
amazon	641186469944651776	1
amazon	641198931217547264	0
amazon	641215923362271232	1
amazon	641218935053000704	-1
amazon	641235224450338821	0
amazon	641237443295973376	0
amazon	641242217881948160	1
amazon	641243340239994880	0
amazon	641253680365334528	1
amazon	641256326736314369	1
amazon	641256781428183042	1
amazon	641262559035830272	1
amazon	641267504296382464	1
amazon	641268293282623488	1
amazon	641274461530927104	1
amazon	641274744835194880	0
amazon	641277646056374272	1
amazon	641283236929269761	1
amazon	641286935772708870	1
amazon	641287889112928256	1
amazon	641303378719543296	-1
amazon	641307848568344577	-1
amazon	641309506748682240	1
amazon	641310847470567424	0
amazon	641312202528567296	1
amazon	641323600822304768	1
amazon	641324610580021248	0
amazon	641330241965789184	1
amazon	641334097328140288	0
amazon	641338069287759873	0
amazon	641338441024712705	1
amazon	641342271833534464	1
amazon	641342385348210690	0
amazon	641350001637982209	-1
amazon	641351471645089792	0
amazon	641357094654885888	1
amazon	641357479692009472	1
amazon	641358180711206915	1
amazon	641361087766528000	1
amazon	641365273417662465	1
amazon	641368424145387521	-1
amazon	641370873757335552	1
amazon	641372583892422657	1
amazon	641378494757400576	1
amazon	641380820180172801	1
amazon	641385971460648960	1
amazon	641390986367668224	0
amazon	641394457871536129	0
amazon	641400128612511744	1
amazon	641400681597939712	1
amazon	641403375972552704	-1
amazon	641403775442362368	2
amazon	641404820855914496	2
amazon	641405573007708160	2
amazon	641407598084923393	1
amazon	641407753383227393	1
amazon	641426301845393412	1
amazon	641426934426013696	1
amazon	641437722045890561	0
amazon	641439198021615616	0
amazon	641446257173528576	0
amazon	641454770897588224	0
amazon	641462939090817024	1
amazon	641468264413945856	0
amazon	641469518846496768	-1
amazon	641472127665864704	-1
amazon	641472833076469760	0
amazon	641476313761611776	2
amazon	641487529703817216	-1
amazon	641492941454901248	0
amazon	641497329112059904	0
amazon	641499203730960384	-1
amazon	641499463316582400	2
amazon	641503123119341568	-2
amazon	641506752848990208	1
amazon	641509564937076737	1
amazon	641510138235367424	-1
amazon	641512481647517696	1
amazon	641514019304697856	1
amazon	641525132738039808	-1
amazon	641540897243561985	1
amazon	641548065040658436	0
amazon	641561756259643393	0
amazon	641566947566616576	1
amazon	641597227652280320	-1
amazon	641605833101561856	0
amazon	641611227765080064	1
amazon	641621763126902784	1
amazon	641623668074917888	0
amazon	641626377142169601	1
amazon	641629066223833088	1
amazon	641632441665347584	1
amazon	641636086398087170	1
amazon	641641548741017600	0
amazon	641647937236373504	1
amazon	641648591279378433	1
amazon	641649190355996672	-1
amazon	641651845421768704	1
amazon	641661703508332544	0
amazon prime	628810212095475712	-2
amazon prime	628854701858099200	1
amazon prime	628885558488637440	1
amazon prime	628925899929313280	1
amazon prime	629069918315544580	-1
amazon prime	629122242236932096	-1
amazon prime	629231802469732352	1
amazon prime	629541944063074305	1
amazon prime	629606784706195456	1
amazon prime	629739536801771520	-2
amazon prime	629747510442098689	1
amazon prime	629750527560142848	1
amazon prime	629984420049592320	1
amazon prime	630016985909358592	1
amazon prime	630362430535782400	2
amazon prime	630374444830171137	2
amazon prime	630471077311946752	0
amazon prime	630556126191325184	1
amazon prime	630801838544031744	2
amazon prime	630877542736658433	0
amazon prime	630939756440846337	2
amazon prime	630949831817605120	1
amazon prime	631228786265096193	0
amazon prime	631808336032366592	1
amazon prime	631863912976252928	2
amazon prime	631954824100102144	-1
amazon prime	632005394106331136	-1
amazon prime	632192537156042756	1
amazon prime	632262593889984512	-1
amazon prime	632416925348294656	-1
amazon prime	632436722324783104	2
amazon prime	632569836049141761	1
amazon prime	632584620811395073	2
amazon prime	632648782199554049	1
amazon prime	632658096150716416	1
amazon prime	632670282025668608	1
amazon prime	632670426725023745	0
amazon prime	632730639507197952	1
amazon prime	632911254957350912	2
amazon prime	632985427406913536	0
amazon prime	633021033281388544	-1
amazon prime	633405121976778753	1
amazon prime	633621678392770560	1
amazon prime	633679857331908608	1
amazon prime	633827911972356096	1
amazon prime	633838929767211008	1
amazon prime	633839875989590017	1
amazon prime	633905855797309440	0
amazon prime	634134662621691904	-2
amazon prime	634738654175342592	1
amazon prime	634789226140139520	-1
amazon prime	634819130269532160	0
amazon prime	635106856612925440	1
amazon prime	635230466329681920	2
amazon prime	635669962074554368	-1
amazon prime	635844755356819456	1
amazon prime	635867899173957634	1
amazon prime	636084058385195008	0
amazon prime	636303625938075648	0
amazon prime	636391115034333185	1
amazon prime	636597885103153152	1
amazon prime	636613774259064832	-2
amazon prime	636698611867385857	1
amazon prime	636699757231083521	1
amazon prime	636702823577612288	1
amazon prime	636712645568163842	-1
amazon prime	636770930019053568	1
amazon prime	636904941328728064	1
amazon prime	636956939008786433	2
amazon prime	637039838580113408	2
amazon prime	637209631027261441	1
amazon prime	637222123476533248	-1
amazon prime	637453598734057472	1
amazon prime	637722386683424768	2
amazon prime	638013081818415104	2
amazon prime	638027598707167232	2
amazon prime	638209440785805312	1
amazon prime	638390556675194880	1
amazon prime	638756190202126336	0
amazon prime	639002332219502592	0
amazon prime	639067023054651392	1
amazon prime	639111212870037504	-2
amazon prime	639121032830394368	1
amazon prime	639228849704804352	1
amazon prime	639679594757533696	1
amazon prime	639789494120677377	0
amazon prime	640278345461141504	1
amazon prime	640446365731057664	1
amazon prime	640751933171597313	-1
amazon prime	640882391960129536	1
amazon prime	640896835234701312	1
amazon prime	641050683731496960	1
amazon prime	641274412629553152	2
amazon prime	641284529982959616	1
amazon prime	641286935772708870	1
amazon prime	641323432186089473	1
amazon prime	641354192422989824	1
amazon prime	641367727270174720	1
amazon prime	641418634770825216	1
amazon prime	641648879646175232	-2
amazon prime day	621334741221048320	2
amazon prime day	621335034859925504	1
amazon prime day	621338343746355200	2
amazon prime day	621339506529054720	1
amazon prime day	621340194382475264	1
amazon prime day	621340584804888578	-1
amazon prime day	621341016587698176	1
amazon prime day	621342283703693312	1
amazon prime day	621345130700615680	2
amazon prime day	621346870686826496	-2
amazon prime day	621347496103514112	2
amazon prime day	621351052047028224	-1
amazon prime day	621351167394729984	1
amazon prime day	621351900311478272	-2
amazon prime day	621352732117504000	0
amazon prime day	621354798126764032	-2
amazon prime day	621355228009472001	2
amazon prime day	621357165211742208	-1
amazon prime day	621358259933462528	1
amazon prime day	621359167974961153	-1
amazon prime day	621360556868521984	1
amazon prime day	621365073701810180	1
amazon prime day	621365125623189504	-2
amazon prime day	621366451421622272	-1
amazon prime day	621375187255083008	1
amazon prime day	621392677519540224	-2
amazon prime day	621393831326576640	1
amazon prime day	621397987722416129	1
amazon prime day	621399334806884352	-1
amazon prime day	621403164856549376	-1
amazon prime day	621407198153998337	1
amazon prime day	621410470252138496	1
amazon prime day	621411446958600192	-1
amazon prime day	621411710520262656	1
amazon prime day	621413610657443840	-1
amazon prime day	621417205742219264	1
amazon prime day	621420485411082241	-1
amazon prime day	621422587382358016	-1
amazon prime day	621422611847880704	-2
amazon prime day	621423173880315904	-2
amazon prime day	621424730407587840	-1
amazon prime day	621426617479335936	-2
amazon prime day	621432923137257472	-1
amazon prime day	621435426197368832	-1
amazon prime day	621435513069813760	-1
amazon prime day	621440496297201664	1
amazon prime day	621441702021210112	2
amazon prime day	621442454743568384	-1
amazon prime day	621443908090793984	2
amazon prime day	621449015217909760	1
amazon prime day	621463364758212608	-1
amazon prime day	621468278909579266	-1
amazon prime day	621472538737119232	-1
amazon prime day	621476594809319426	0
amazon prime day	621477327592124416	-1
amazon prime day	621479832078057472	2
amazon prime day	621493751421239296	-1
amazon prime day	621499189248307202	0
amazon prime day	621499402474139648	-2
amazon prime day	621500508738457600	-2
amazon prime day	621511488642093056	1
amazon prime day	621512105842343936	-1
amazon prime day	621513803532890113	-1
amazon prime day	621514097935298560	-1
amazon prime day	621515755729895424	-1
amazon prime day	621519370921967620	-2
amazon prime day	621522460807143424	-2
amazon prime day	621539340498391041	0
amazon prime day	621546116929208320	-1
amazon prime day	621554188288421888	-1
amazon prime day	621569808144805888	0
amazon prime day	621671816461950977	1
amazon prime day	621679613249347584	-1
amazon prime day	621743210059198464	1
amazon prime day	621756352264847361	0
amazon prime day	621761332489154562	1
amazon prime day	621797443647111168	1
amazon prime day	621831001547927552	2
amazon prime day	621871025957896193	1
amazon prime day	621878763517706240	0
amazon prime day	621949181981290496	1
amazon prime day	622005331409776641	1
amazon prime day	622029088044261376	-1
amazon prime day	622037047637876736	0
amazon prime day	622037246120693760	0
amazon prime day	622042211618811904	2
amazon prime day	622054383514177536	2
amazon prime day	622089230450327552	0
amazon prime day	622105547253391360	2
amazon prime day	622155927098146816	1
amazon prime day	622208991960125440	-1
amazon prime day	622275716567166976	0
amazon prime day	622592242667155456	1
amazon prime day	623062168980844544	0
amazon prime day	623131052031262720	0
amazon prime day	623215014808195072	1
amazon prime day	623289728708792320	-1
amazon prime day	623618780099411968	1
amazon prime day	625766422086488064	1
amazon prime day	629426436663717889	0
angela merkel	620679423323447301	0
angela merkel	620821002390339585	0
angela merkel	620838510191362048	1
angela merkel	620951420787929088	-1
angela merkel	620979391984566272	-1
angela merkel	621090050848198657	0
angela merkel	621090343740555264	-1
angela merkel	621516071682592768	0
angela merkel	621624979201912833	0
angela merkel	621675525107544064	0
angela merkel	621675777654935552	-1
angela merkel	621683248851234816	-1
angela merkel	621700396478803968	0
angela merkel	621701322815995904	-1
angela merkel	621701633735585792	-1
angela merkel	621715379279241216	0
angela merkel	621726465067847680	0
angela merkel	621766793980350464	0
angela merkel	621831138298871808	2
angela merkel	621931197531205632	0
angela merkel	621934143451058176	1
angela merkel	622235808339091456	0
angela merkel	622252867907387392	0
angela merkel	622272830806315008	1
angela merkel	622314582909026304	1
angela merkel	622457199399317504	0
angela merkel	622608485704957952	1
angela merkel	622898205873733632	-2
angela merkel	623385539547246597	-1
angela merkel	623590958102392832	-1
angela merkel	623783103840980995	0
angela merkel	624467897608331264	1
angela merkel	624506164496216064	0
angela merkel	624931763932917760	1
angela merkel	625233600762544128	0
angela merkel	625623391731515392	0
angela merkel	626078949630722048	0
angela merkel	626907748148510721	0
angela merkel	627021802221510656	0
angela merkel	627474993308409856	0
angela merkel	627485684471889921	0
angela merkel	627500184965148672	0
angela merkel	627578739191365632	-1
angela merkel	627604291289772032	-1
angela merkel	627789743263105024	0
angela merkel	628474910436925441	0
angela merkel	628869004535447552	0
angela merkel	629433984297107456	-1
angela merkel	629991453154897921	0
angela merkel	631379711441154049	0
angela merkel	632557717895442432	-1
angela merkel	633183008930009088	0
angela merkel	633345798109990912	1
angela merkel	633921953297006592	0
angela merkel	633931987355574273	-1
angela merkel	634005145563570176	-1
angela merkel	634098002328743936	-1
angela merkel	634494690327457792	0
angela merkel	635014939581784064	1
angela merkel	635538106150715392	0
angela merkel	635676950095364096	-1
angela merkel	636073956378812416	0
angela merkel	636606931503857664	0
angela merkel	636664402901536769	1
angela merkel	637179517832982528	0
angela merkel	637229009844215808	1
angela merkel	637477283620630530	0
angela merkel	637726203932114944	0
angela merkel	637791558188834816	1
angela merkel	638114909839040512	1
angela merkel	638129191817379840	1
angela merkel	638272681180311552	0
angela merkel	638361274527514625	0
angela merkel	638473276491063296	0
angela merkel	638643398090620928	0
angela merkel	638663906509090816	0
angela merkel	638699838863994880	0
angela merkel	638768809986228224	0
angela merkel	638769260257480704	0
angela merkel	638971504277983232	0
angela merkel	639033824102477824	0
angela merkel	639036500299116544	1
angela merkel	639138413048909824	0
angela merkel	639211402247454720	-1
angela merkel	639292679524872192	-1
angela merkel	639410002260791296	1
angela merkel	639448563852800000	0
angela merkel	639555024423649280	2
angela merkel	640139548404662273	1
angela merkel	640273126962667521	0
angela merkel	640295436310462464	0
angela merkel	640458572422377472	1
angela merkel	640481730126811136	1
angela merkel	640491528826195968	0
angela merkel	640681655271845888	-2
angela merkel	640719732157624320	0
angela merkel	640810887012421633	1
angela merkel	640890222230798336	1
angela merkel	641000154636623872	-1
angela merkel	641143732897628161	-1
apple	641575778304557057	-1
apple	641576280517947393	1
apple	641578941031911428	0
apple	641581553131356160	0
apple	641582970483146752	1
apple	641585510482227200	0
apple	641586058388344832	-1
apple	641588789362581504	0
apple	641590114469199872	0
apple	641594046968918016	2
apple	641594551224934402	1
apple	641595682948841472	1
apple	641596405027610624	0
apple	641597582880301056	1
apple	641599006963929089	1
apple	641600056404131840	0
apple	641600749684793344	1
apple	641601014861287424	0
apple	641601416604327936	0
apple	641602240214601728	0
apple	641602373131988992	1
apple	641602616502259713	0
apple	641602953275703296	-1
apple	641605732778024960	0
apple	641608077423329280	2
apple	641609620688097280	1
apple	641612792210944000	0
apple	641613178237947904	0
apple	641615417379696640	1
apple	641620321544507392	2
apple	641621561833750529	0
apple	641623037914284033	1
apple	641624864026181632	1
apple	641625256428367872	0
apple	641626146262552576	1
apple	641627924785963008	0
apple	641627937364512768	1
apple	641628057258827776	2
apple	641628743316992001	0
apple	641629984449273856	0
apple	641631147370352640	2
apple	641631875472195584	1
apple	641633209445425152	2
apple	641634937339297792	2
apple	641634941969788928	1
apple	641635259801427968	0
apple	641635449925189632	1
apple	641636191767498752	1
apple	641637064971128833	1
apple	641638125748514816	1
apple	641639715167465472	1
apple	641639739871903745	0
apple	641640461111693312	-1
apple	641640811696795648	1
apple	641640990319710208	0
apple	641641510384087040	1
apple	641642454035341312	0
apple	641644533827006464	0
apple	641644999164231684	1
apple	641645846921003008	0
apple	641646262786375681	1
apple	641646632216469504	1
apple	641647415997526016	1
apple	641647723289165824	0
apple	641648422324412416	1
apple	641649097682874368	1
apple	641649387492503552	1
apple	641650074943139840	1
apple	641651328310116352	0
apple	641652281943977985	1
apple	641653341659901953	1
apple	641653832439562240	1
apple	641654117593563136	-1
apple	641654835037736960	1
apple	641654885583351808	-1
apple	641656127101534208	0
apple	641656762588762112	1
apple	641656816846405632	1
apple	641656839952732160	1
apple	641657855267966976	0
apple	641658182792691712	-1
apple	641658203382673408	-1
apple	641658989139357696	1
apple	641659122627293188	-1
apple	641659133863718912	1
apple	641659630595244032	1
apple	641659814779715584	1
apple	641660283421724673	0
apple	641660457573478400	1
apple	641660922214359040	1
apple	641661164783468545	-1
apple	641661475098988544	1
apple	641661698366025728	1
apple	641662004600639488	-1
apple	641662091976396800	1
apple	641662233731137536	0
apple	641662294125072384	1
apple	641662846196150272	0
apple	641663313756073988	1
apple	641663689075105796	1
apple watch	627947053767749632	1
apple watch	627978419607871488	1
apple watch	628155253758693376	1
apple watch	628216397672218624	1
apple watch	628225751964254209	0
apple watch	628271880797970432	1
apple watch	628285319251656704	1
apple watch	628316900259463168	1
apple watch	628336089019740160	0
apple watch	628343143184764928	0
apple watch	628510843479552000	1
apple watch	628582809909768193	-1
apple watch	628664062545657856	0
apple watch	628881767051558912	1
apple watch	628909655989858304	1
apple watch	628949946008477696	1
apple watch	629037957538672641	0
apple watch	629118056246054917	1
apple watch	629336912277413888	1
apple watch	629364497728282624	0
apple watch	629379172553502720	0
apple watch	629579203197988864	2
apple watch	629579378284859392	0
apple watch	629715904411013120	0
apple watch	629723988743196673	0
apple watch	630115341192970240	1
apple watch	630390946354569216	0
apple watch	630432329249521664	1
apple watch	630463687384539137	0
apple watch	630475066506125312	-1
apple watch	630697178655141889	1
apple watch	630746056083423237	1
apple watch	630813109028962304	1
apple watch	630838157886361600	1
apple watch	630886232084606977	0
apple watch	631089371626606593	1
apple watch	631255344560349184	0
apple watch	631255429222432768	0
apple watch	631661247432404993	1
apple watch	631816714544545793	-1
apple watch	631972680967790593	0
apple watch	632020116356657152	0
apple watch	632065094461976576	0
apple watch	632249464682643456	0
apple watch	632259368818339840	0
apple watch	632586398369992704	1
apple watch	632604033228914688	1
apple watch	633364691360817153	1
apple watch	633430128282853376	0
apple watch	633632641967747072	0
apple watch	633641449771266048	1
apple watch	633652601674792964	1
apple watch	633994540467257344	1
apple watch	634095827112361984	1
apple watch	634489517165162496	1
apple watch	634629905683120128	1
apple watch	634680936827895808	1
apple watch	634728231816548353	-1
apple watch	634824260905758720	0
apple watch	634846171249418241	1
apple watch	635079005939593216	1
apple watch	635369137640996864	0
apple watch	635511098163261440	0
apple watch	635600938254925824	-1
apple watch	635814410821480454	1
apple watch	635846068270403584	0
apple watch	635896680404111360	0
apple watch	635905417869045760	0
apple watch	635909768931057664	0
apple watch	636171605014618112	-1
apple watch	636308591809593344	1
apple watch	636925377026224128	1
apple watch	636968075229696000	1
apple watch	637349437212332033	1
apple watch	637538852996050944	1
apple watch	637701981319131136	1
apple watch	637762078917398528	0
apple watch	638003748078530560	0
apple watch	638216266206081024	1
apple watch	638347085901795328	1
apple watch	638581254657544192	1
apple watch	638593564100984832	1
apple watch	638645184536821760	1
apple watch	638684288054005760	-1
apple watch	639191194803638272	1
apple watch	639314859952214016	1
apple watch	639446485260566530	0
apple watch	639450376735952897	0
apple watch	639864329718923264	0
apple watch	640350721683099648	0
apple watch	640370186894229505	1
apple watch	640416883678707712	1
apple watch	640556133875326977	1
apple watch	640727973696565248	0
apple watch	640795260596166656	0
apple watch	640828064255967232	-1
apple watch	640878462056669184	0
apple watch	640917908433043457	1
apple watch	640997139695321088	1
apple watch	641296794035490817	0
arsenal	639833769445335040	0
arsenal	639851997932429312	0
arsenal	639878464468819968	0
arsenal	639895758041415681	1
arsenal	639901439775670273	0
arsenal	639917127231668224	0
arsenal	639954147991793665	1
arsenal	640065563822309376	0
arsenal	640068362010259457	0
arsenal	640071004065300480	0
arsenal	640095094373240832	1
arsenal	640100190876102656	1
arsenal	640129004150870016	1
arsenal	640133551271378944	0
arsenal	640144911350804480	0
arsenal	640167811357126656	0
arsenal	640202289202917376	1
arsenal	640215088197185536	0
arsenal	640229988097261568	1
arsenal	640273273809436672	1
arsenal	640335593667432448	0
arsenal	640436801379934208	1
arsenal	640449388750458880	1
arsenal	640453612855029761	1
arsenal	640454044042022912	0
arsenal	640536610006790145	0
arsenal	640542417398145024	1
arsenal	640547237890646017	0
arsenal	640552631312740352	-1
arsenal	640568943032279040	1
arsenal	640574781314744320	1
arsenal	640582650743406592	0
arsenal	640593357333483520	0
arsenal	640595497879793664	1
arsenal	640604623825432576	1
arsenal	640637709355220992	0
arsenal	640640677789962241	0
arsenal	640654714070282240	-1
arsenal	640662274131259392	-1
arsenal	640676522978885633	0
arsenal	640749076250804224	0
arsenal	640778028616929280	0
arsenal	640808820013465600	1
arsenal	640812066501226496	1
arsenal	640814787132264448	0
arsenal	640832772475588608	-1
arsenal	640834518878842880	0
arsenal	640849969981751296	1
arsenal	640852549348757504	1
arsenal	640898526596177922	0
arsenal	640918503936106496	0
arsenal	640935327780106240	0
arsenal	640944149286514689	0
arsenal	640958204915138560	-1
arsenal	640980031972503552	-1
arsenal	640985288798547968	0
arsenal	640992789220728832	1
arsenal	640998783489216512	1
arsenal	641010716506464257	1
arsenal	641027271290146816	-1
arsenal	641126992444805120	0
arsenal	641133638835290112	0
arsenal	641148516933500929	0
arsenal	641151155511234560	0
arsenal	641162035015852032	0
arsenal	641167123130269696	0
arsenal	641168101577396225	1
arsenal	641189394100133888	1
arsenal	641213517799014401	1
arsenal	641228254758744064	1
arsenal	641231503221854208	1
arsenal	641242222629920768	1
arsenal	641244239326806017	0
arsenal	641260237098459136	0
arsenal	641289336181362688	0
arsenal	641311712071819264	0
arsenal	641334333014474752	1
arsenal	641346218136702976	1
arsenal	641348541487562752	1
arsenal	641388379666558976	1
arsenal	641425851444129792	1
arsenal	641478184568029184	0
arsenal	641506922420682752	2
arsenal	641507570469965824	0
arsenal	641514050304798720	0
arsenal	641521937810882560	1
arsenal	641527488942706688	1
arsenal	641535289198952448	0
arsenal	641535742846631936	1
arsenal	641541870011682816	0
arsenal	641547796127088640	-2
arsenal	641582529372364800	0
arsenal	641591296335982592	1
arsenal	641591451747487744	1
arsenal	641602276138745856	-1
arsenal	641617377755578368	0
arsenal	641632434635669504	0
arsenal	641639459054718978	0
arsenal	641640981213741056	0
arsenal	641668077994803200	0
barca	637650889549983745	0
barca	637653797553217537	-1
barca	637654698577784832	-1
barca	637692947538903040	0
barca	637693861050064896	1
barca	637694619384287233	1
barca	637695853289934848	0
barca	637698794075877376	0
barca	637705438100746240	1
barca	637707030183022592	0
barca	637710595324801024	1
barca	637712084248035328	1
barca	637713053878984704	0
barca	637714760973201408	1
barca	637723071160299520	-1
barca	637739887010025472	1
barca	637752769621938176	0
barca	637754515295375360	1
barca	637764275944181760	1
barca	637779994840854528	1
barca	637863941666942976	0
barca	637909992880926720	1
barca	637942532735934464	1
barca	637976485538725888	1
barca	638005417382166529	0
barca	638047894503821312	1
barca	638074401171349505	0
barca	638102785536466945	0
barca	638305772334657536	1
barca	638345756328493056	1
barca	638378366484258816	1
barca	638379286672486400	1
barca	638385619002126336	0
barca	638415817172983808	1
barca	638432528324558848	1
barca	638448857463037952	0
barca	638471605853794304	0
barca	638473308988571649	0
barca	638478279633059840	0
barca	638483270355812352	0
barca	638483514850193408	0
barca	638488377340223489	0
barca	638495933681020928	0
barca	638501075910324224	0
barca	638599370590527488	1
barca	638627645425623040	1
barca	638637717509799936	0
barca	638641315719286784	2
barca	638657552495038464	0
barca	638661416422129664	1
barca	638680730160115712	-1
barca	638692297438314496	0
barca	638766156552249344	0
barca	638771008615395328	0
barca	638811135316242432	1
barca	638817591385980928	0
barca	638842021675991041	2
barca	638848188548452353	1
barca	638982574631579649	1
barca	638987354703855616	1
barca	639032600586289152	1
barca	639041704436305921	0
barca	639046234817167360	1
barca	639046921739341825	1
barca	639051754961813504	1
barca	639133841496645633	1
barca	639155392853975040	1
barca	639392938867343360	0
barca	639429903855788032	0
barca	639533397921165312	0
barca	639705230108688384	1
barca	639799235060367360	2
barca	639819279433605120	1
barca	639958655606128640	2
barca	640096648635400192	-1
barca	640126965610082304	2
